text_a,text_b,label,faq_id,candidate_faq_id,split,pair_type
"Hi, i m presently enrolled in a postgraduate curriculum transfer to oise and come credit for my studies?","I'm currently enrolled in a graduate program, can I transfer to OISE and get credit for my studies?",1,246,246,dev,positive
"Hi, i m presently enrolled in a postgraduate curriculum transfer to oise and come credit for my studies?",what can I do with a degree in Industrial Engineering Undergraduate Program from UOFT?,0,246,104,dev,random
"Hi, i m presently enrolled in a postgraduate curriculum transfer to oise and come credit for my studies?",Is there a deadline to submit my transfer credit application and documentation?,0,246,384,dev,hard
does the government canada s cap on survey licence international students use to oise curriculum? Any idea?,Does the Government of Canada's cap on study permits for International students apply to OISE programs?,1,247,247,train,positive
does the government canada s cap on survey licence international students use to oise curriculum? Any idea?,what can I do with a degree in Art History from UOFT?,0,247,88,train,random
does the government canada s cap on survey licence international students use to oise curriculum? Any idea?,Can I use my study permit to apply for a SIN?,0,247,458,train,hard
Could you tell me does the government of canada s cap on survey license for international students implement to oise curriculum?,Does the Government of Canada's cap on study permits for International students apply to OISE programs?,1,247,247,train,positive
Could you tell me does the government of canada s cap on survey license for international students implement to oise curriculum?,what kind of research is done in Zheming (Taro) Cai at UOFT?,0,247,170,train,random
Could you tell me does the government of canada s cap on survey license for international students implement to oise curriculum?,can you explain the structure of Pro Bono Students Canada (PBSC) at UOFT?,0,247,195,train,hard
does the government of canada s cap on survey licence for international students use to oise curriculum? Thanks.,Does the Government of Canada's cap on study permits for International students apply to OISE programs?,1,247,247,dev,positive
does the government of canada s cap on survey licence for international students use to oise curriculum? Thanks.,what can I do with a degree in Chemistry from UOFT?,0,247,239,dev,random
does the government of canada s cap on survey licence for international students use to oise curriculum? Thanks.,Can I use my study permit to apply for a SIN?,0,247,458,dev,hard
"Hi, the online admission application wo not get me use to the plan i need s erroneous?",The online admission application won't let me apply to the program I want - what's wrong?,1,248,248,train,positive
"Hi, the online admission application wo not get me use to the plan i need s erroneous?",Do I need to submit proof of English proficiency?,0,248,357,train,random
"Hi, the online admission application wo not get me use to the plan i need s erroneous?",I don't have access to the Internet; can I get a paper application form?,0,248,412,train,hard
the online admission application wo not allow me use the curriculum i need what s incorrect?,The online admission application won't let me apply to the program I want - what's wrong?,1,248,248,train,positive
the online admission application wo not allow me use the curriculum i need what s incorrect?,I was awarded the University of Toronto International Scholar Award but there has recently been a change to my legal status and now I qualify for domestic tuition. What do I do?,0,248,369,train,random
the online admission application wo not allow me use the curriculum i need what s incorrect?,The contact information of my referee has changed. As I have already submitted the online application how can I edit the referee's contact information?,0,248,434,train,hard
the online admission application wo not allow me use curriculum need what s misguided?,The online admission application won't let me apply to the program I want - what's wrong?,1,248,248,dev,positive
the online admission application wo not allow me use curriculum need what s misguided?,what kind of research is done in PhD in Forestry at UOFT?,0,248,174,dev,random
the online admission application wo not allow me use curriculum need what s misguided?,Can I use my study permit to apply for a SIN?,0,248,458,dev,hard
Help needed: i wishing to utilize to several curriculum can i?,"I want to apply to several programs, can I?",1,249,249,train,positive
Help needed: i wishing to utilize to several curriculum can i?,what can I do with a degree in Management and Professional Accounting from UOFT?,0,249,117,train,random
Help needed: i wishing to utilize to several curriculum can i?,Where can I find help with housing?,0,249,471,train,hard
"Hi, i wish to implement to several curriculum can i?","I want to apply to several programs, can I?",1,249,249,train,positive
"Hi, i wish to implement to several curriculum can i?",what are the admission requirements for Industrial Engineering at UOFT?,0,249,157,train,random
"Hi, i wish to implement to several curriculum can i?","I was offered admission to one program, but now I want to transfer to another. Can I?",0,249,269,train,hard
i wishing to use to several curriculum? Thanks.,"I want to apply to several programs, can I?",1,249,249,dev,positive
i wishing to use to several curriculum? Thanks.,what are the admission requirements for Master of Architecture (post-professional) at UOFT?,0,249,187,dev,random
i wishing to use to several curriculum? Thanks.,Can I use my study permit to apply for a SIN?,0,249,458,dev,hard
can i use the correct same curriculum twice?,Can I apply to the exact same program twice?,1,250,250,train,positive
can i use the correct same curriculum twice?,I still have questions about my U of T Mississauga admission award. Who do I contact?,0,250,380,train,random
can i use the correct same curriculum twice?,Can I use my study permit to apply for a SIN?,0,250,458,train,hard
"Hi, can use to the correct same curriculum twice?",Can I apply to the exact same program twice?,1,250,250,train,positive
"Hi, can use to the correct same curriculum twice?",I reviewed your Partner Organizations on the FIFSW website. Why is it that I do not see a particular practicum in this year's options?,0,250,490,train,random
"Hi, can use to the correct same curriculum twice?",Can I use my study permit to apply for a SIN?,0,250,458,train,hard
can use to correct same plan twice?,Can I apply to the exact same program twice?,1,250,250,dev,positive
can use to correct same plan twice?,"What do you mean by an ""appropriate"" degree?",0,250,265,dev,random
can use to correct same plan twice?,Can I use my study permit to apply for a SIN?,0,250,458,dev,hard
i applied last year i m current onetime oise student i to re present papers?,I applied last year / I'm a current or former OISE student - do I have to re-submit documents?,1,251,251,train,positive
